rd_present,rd_velocity_cm_s,c4001_present,c4001_distance_m,c4001_raw_targets,c4001_raw_distance_m,datetime_seconds,activity,combined_rd_angle_deg_rd_x_mm,combined_rd_distance_mm_rd_y_mm,combined_c4001_velocity_m_s_c4001_raw_velocity_m_s,combined_c4001_energy_c4001_raw_energy
1.0,0.0,1.0,1.072,1.0,1.072,1788620471.85,SITTING,-38.39,990.9300000000001,0.0,31734.2
1.0,0.0,1.0,1.068,1.0,1.068,1788620471.9,SITTING,-40.18,993.05,0.0,34394.0
1.0,0.0,1.0,1.066,1.0,1.066,1788620471.95,SITTING,-42.08,995.2,0.0,33941.0
1.0,0.0,1.0,1.0619999999999998,1.0,1.0619999999999998,1788620472.0,SITTING,-43.980000000000004,997.35,0.0,27326.8
1.0,0.0,1.0,1.0580000000000003,1.0,1.0580000000000003,1788620472.05,SITTING,-45.67,999.0799999999999,0.0,21061.6
1.0,0.0,1.0,1.054,1.0,1.054,1788620472.1,SITTING,-47.36,1000.81,0.0,15031.4
1.0,0.0,1.0,1.052,1.0,1.052,1788620472.15,SITTING,-48.31,1001.0899999999999,0.0,9105.2
1.0,0.0,1.0,1.048,1.0,1.048,1788620472.2,SITTING,-48.730000000000004,1000.72,-0.002,6139.2
1.0,0.0,1.0,1.046,1.0,1.046,1788620472.25,SITTING,-49.26,999.9599999999999,-0.004,9334.4
1.0,0.0,1.0,1.044,1.0,1.044,1788620472.3,SITTING,-49.370000000000005,998.97,-0.004,10517.4
1.0,0.0,1.0,1.042,1.0,1.042,1788620472.35,SITTING,-49.370000000000005,997.77,-0.004,11465.4
1.0,0.0,1.0,1.04,1.0,1.04,1788620472.4,SITTING,-49.48,997.3800000000001,-0.004,12271.8
1.0,0.0,1.0,1.04,1.0,1.04,1788620472.45,SITTING,-49.589999999999996,996.99,-0.002,10118.0
1.0,0.0,1.0,1.038,1.0,1.038,1788620472.5,SITTING,-49.589999999999996,997.1899999999999,0.0,8057.0
1.0,0.0,1.0,1.036,1.0,1.036,1788620472.55,SITTING,-49.589999999999996,997.39,0.0,8008.2
1.0,0.0,1.0,1.034,1.0,1.034,1788620472.6,SITTING,-49.800000000000004,998.01,0.0,8325.0
1.0,0.0,1.0,1.032,1.0,1.032,1788620472.65,SITTING,-49.900000000000006,998.4200000000001,0.0,8783.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620472.7,SITTING,-50.22,999.05,0.0,7785.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620472.75,SITTING,-50.54,999.48,0.0,6694.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620472.8,SITTING,-51.17,1000.34,0.0,5546.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620472.85,SITTING,-51.910000000000004,1001.81,0.0,4032.6
1.0,0.0,1.0,1.03,1.0,1.03,1788620472.9,SITTING,-52.65,1003.28,0.0,2257.2
1.0,0.0,0.8,0.8240000000000001,1.0,1.03,1788620472.95,SITTING,-53.269999999999996,1005.14,0.0,1828.8000000000002
1.0,0.0,0.6,0.618,1.0,1.03,1788620473.0,SITTING,-53.89,1007.0,0.0,1539.0
1.0,0.0,0.4,0.4119999999999999,1.0,1.03,1788620473.05,SITTING,-54.52,1009.05,0.0,1306.2
1.0,0.0,0.2,0.20600000000000002,1.0,1.03,1788620473.1,SITTING,-54.94,1010.28,0.0,1051.2
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.15,SITTING,-55.57,1011.74,0.0,1058.0
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.2,SITTING,-56.52,1012.63,0.0,1113.3
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.25,SITTING,-57.47,1013.52,0.0,1030.0
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.3,SITTING,-58.519999999999996,1013.8299999999999,0.0,946.7
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.35,SITTING,-59.57,1014.14,0.0,885.6
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.4,SITTING,-60.629999999999995,1014.25,0.0,824.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.45,SITTING,-61.27,1014.32,0.0,824.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.5,SITTING,-62.010000000000005,1014.2,0.0,824.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620473.55,SITTING,-62.33,1014.04,0.0,824.5
1.0,0.0,0.0,0.0,1.0,1.028,1788620473.6,SITTING,-62.65,1013.8799999999999,0.0,1164.6
1.0,0.0,0.0,0.0,1.0,1.0260000000000002,1788620473.65,SITTING,-62.44,1013.26,0.0,1504.7
1.0,0.0,0.2,0.20400000000000001,1.0,1.024,1788620473.7,SITTING,-62.23,1012.64,0.0,3189.8
1.0,0.0,0.4,0.40800000000000003,1.0,1.0219999999999998,1788620473.75,SITTING,-61.71,1011.98,0.0,4874.9
1.0,0.0,0.6,0.612,1.0,1.02,1788620473.8,SITTING,-61.19,1011.3199999999999,0.0,6686.2
1.0,0.0,0.8,0.8160000000000001,1.0,1.02,1788620473.85,SITTING,-60.45,1010.6399999999999,0.0,8157.4
1.0,0.0,1.0,1.02,1.0,1.02,1788620473.9,SITTING,-60.019999999999996,1010.3900000000001,0.0,9321.4
1.0,0.0,1.0,1.02,1.0,1.02,1788620473.95,SITTING,-59.7,1010.95,0.0,9140.4
1.0,0.0,1.0,1.02,1.0,1.02,1788620474.0,SITTING,-59.800000000000004,1012.3600000000001,0.0,9590.0
1.0,0.0,1.0,1.02,1.0,1.02,1788620474.05,SITTING,-59.900000000000006,1013.7700000000001,0.0,9913.4
1.0,0.0,1.0,1.018,1.0,1.0180000000000002,1788620474.1,SITTING,-60.64,1016.04,0.0,10102.2
1.0,0.0,1.0,1.016,1.0,1.016,1788620474.15,SITTING,-61.38,1018.3100000000001,0.0,10598.2
1.0,0.0,1.0,1.016,1.0,1.016,1788620474.2,SITTING,-62.53,1020.4300000000001,0.0,9808.0
1.0,0.0,1.0,1.016,1.0,1.016,1788620474.25,SITTING,-63.47,1021.9300000000001,0.0,8387.2
1.0,0.0,1.0,1.014,1.0,1.014,1788620474.3,SITTING,-64.83,1023.6800000000001,0.0,7190.2
1.0,0.0,1.0,1.014,1.0,1.014,1788620474.35,SITTING,-65.77,1024.59,0.0,6127.8
1.0,0.0,1.0,1.014,1.0,1.014,1788620474.4,SITTING,-66.61,1025.0900000000001,0.0,6491.8
1.0,0.0,1.0,1.012,1.0,1.012,1788620474.45,SITTING,-66.62,1024.0900000000001,0.0,8142.0
1.0,0.0,1.0,1.01,1.0,1.01,1788620474.5,SITTING,-66.63,1023.09,0.0,8729.8
1.0,0.0,1.0,1.01,1.0,1.01,1788620474.55,SITTING,-66.01,1021.22,0.0,9093.8
1.0,0.0,1.0,1.01,1.0,1.01,1788620474.6,SITTING,-65.39,1019.35,0.0,8934.0
1.0,0.0,1.0,1.01,1.0,1.01,1788620474.65,SITTING,-64.75999999999999,1017.48,0.0,7347.8
1.0,0.0,1.0,1.012,1.0,1.012,1788620474.7,SITTING,-64.44,1016.45,0.0,5740.8
1.0,0.0,1.0,1.014,1.0,1.014,1788620474.75,SITTING,-64.12,1015.22,0.0,5196.2
1.0,0.0,1.0,1.016,1.0,1.016,1788620474.8,SITTING,-64.01,1014.8100000000001,0.0,3821.8
1.0,0.0,1.0,1.018,1.0,1.018,1788620474.85,SITTING,-63.9,1014.4,0.0,2971.2
1.0,0.0,1.0,1.02,1.0,1.02,1788620474.9,SITTING,-63.8,1014.19,0.0,2120.6
1.0,0.0,1.0,1.02,1.0,1.02,1788620474.95,SITTING,-63.699999999999996,1013.98,0.0,1290.8
1.0,0.0,1.0,1.02,1.0,1.02,1788620475.0,SITTING,-63.49,1013.76,0.0,530.4
1.0,0.0,0.8,0.8160000000000001,1.0,1.02,1788620475.05,SITTING,-63.28,1013.3399999999999,0.0,519.0
1.0,0.0,0.6,0.612,1.0,1.024,1788620475.1,SITTING,-62.86,1012.1,0.001,465.4
1.0,0.0,0.4,0.40800000000000003,1.0,1.028,1788620475.15,SITTING,-62.540000000000006,1011.0699999999999,0.002,411.79999999999995
1.0,0.0,0.2,0.20400000000000001,1.0,1.032,1788620475.2,SITTING,-62.23,1009.64,0.003,758.0999999999999
1.0,0.0,0.0,0.0,1.0,1.036,1788620475.25,SITTING,-61.5,1007.5699999999999,0.004,1035.0
1.0,0.0,0.0,0.0,1.0,1.04,1788620475.3,SITTING,-60.769999999999996,1005.5,0.005,1023.1
1.0,0.0,0.0,0.0,1.0,1.04,1788620475.35,SITTING,-59.2,1002.9399999999999,0.005,1053.4
1.0,0.0,0.0,0.0,1.0,1.04,1788620475.4,SITTING,-57.63,1000.38,0.004000000000000001,1109.7
1.0,0.0,0.0,0.0,1.0,1.04,1788620475.45,SITTING,-55.2,997.35,0.003,766.1
1.0,0.0,0.0,0.0,1.0,1.04,1788620475.5,SITTING,-53.3,995.1700000000001,0.002,1228.1
1.0,0.0,0.0,0.0,1.0,1.04,1788620475.55,SITTING,-51.089999999999996,992.76,0.001,2059.7
1.0,0.0,0.2,0.20600000000000002,1.0,1.038,1788620475.6,SITTING,-49.82,991.65,0.0,3796.0
1.0,0.0,0.4,0.41200000000000003,1.0,1.036,1788620475.65,SITTING,-48.55,990.54,0.0,5506.3
1.0,0.0,0.6,0.618,1.0,1.034,1788620475.7,SITTING,-48.13,990.3,0.0,6506.799999999999
1.0,0.0,0.8,0.8240000000000001,1.0,1.032,1788620475.75,SITTING,-47.71,990.0600000000001,0.0,6701.7
1.0,0.0,1.0,1.03,1.0,1.03,1788620475.8,SITTING,-47.39,990.03,0.0,6066.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620475.85,SITTING,-47.18,990.01,0.0,4526.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620475.9,SITTING,-46.86,990.18,0.0,3594.6
1.0,0.0,1.0,1.03,1.0,1.03,1788620475.95,SITTING,-46.54,990.3499999999999,0.0,3373.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.0,SITTING,-46.43,990.54,0.0,3382.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.05,SITTING,-46.64,990.56,0.0,4222.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.1,SITTING,-46.849999999999994,990.58,0.0,4154.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.15,SITTING,-47.17,990.01,0.0,3477.8
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.2,SITTING,-47.49,989.4399999999999,0.0,2774.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.25,SITTING,-47.39,988.8299999999999,0.0,1839.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.3,SITTING,-47.18,988.4100000000001,0.0,2632.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.35,SITTING,-46.86,988.38,0.0,4333.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.4,SITTING,-46.02,988.31,0.0,4765.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.45,SITTING,-45.18,988.24,0.0,5224.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.5,SITTING,-44.23,988.37,0.0,6255.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.55,SITTING,-43.28,988.5,0.0,5558.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.6,SITTING,-43.28,991.0999999999999,0.0,5236.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.65,SITTING,-43.8,994.1399999999999,0.0,6183.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.7,SITTING,-45.37,1000.0600000000001,0.0,7788.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.75,SITTING,-47.260000000000005,1005.8,0.0,8821.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.8,SITTING,-50.089999999999996,1013.4300000000001,0.0,11083.2
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.85,SITTING,-52.4,1018.6299999999999,0.0,12970.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.9,SITTING,-54.709999999999994,1023.83,0.0,15430.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620476.95,SITTING,-55.97,1026.15,0.0,17232.4
1.0,0.0,1.0,1.028,1.0,1.028,1788620477.0,SITTING,-57.230000000000004,1028.4699999999998,0.0,15533.8
1.0,0.0,1.0,1.026,1.0,1.026,1788620477.05,SITTING,-57.339999999999996,1028.6799999999998,0.0,12606.0
1.0,0.0,1.0,1.0239999999999998,1.0,1.0239999999999998,1788620477.1,SITTING,-57.13,1028.46,0.0,9678.2
1.0,0.0,1.0,1.022,1.0,1.022,1788620477.15,SITTING,-56.71,1027.62,0.0,6177.6
1.0,0.0,1.0,1.02,1.0,1.02,1788620477.2,SITTING,-56.29,1026.78,0.0,2677.0
1.0,0.0,0.8,0.8160000000000001,1.0,1.02,1788620477.25,SITTING,-55.660000000000004,1025.92,0.0,2409.3
1.0,0.0,0.6,0.612,1.0,1.02,1788620477.3,SITTING,-55.339999999999996,1025.29,0.0,2141.6
1.0,0.0,0.4,0.40800000000000003,1.0,1.02,1788620477.35,SITTING,-55.02,1024.66,0.0,1873.9
1.0,0.0,0.2,0.20400000000000001,1.0,1.026,1788620477.4,SITTING,-55.02,1024.06,0.0,1788.3
1.0,0.0,0.0,0.0,1.0,1.032,1788620477.45,SITTING,-55.02,1023.46,0.0,1702.7
1.0,0.0,0.2,0.21000000000000002,1.0,1.038,1788620477.5,SITTING,-55.13,1021.87,0.0,2334.6
1.0,0.0,0.4,0.42000000000000004,1.0,1.044,1788620477.55,SITTING,-55.14,1020.27,0.0,2966.5
1.0,0.0,0.6,0.628,1.0,1.048,1788620477.6,SITTING,-54.94,1017.45,0.0,5464.6
1.0,0.0,0.8,0.836,1.0,1.046,1788620477.65,SITTING,-54.63,1014.23,0.0,7780.6
1.0,0.0,1.0,1.042,1.0,1.042,1788620477.7,SITTING,-54.32,1011.01,0.0,11443.0
1.0,0.0,1.0,1.038,1.0,1.0379999999999998,1788620477.75,SITTING,-54.53,1009.24,0.0,14655.6
1.0,0.0,1.0,1.0340000000000003,1.0,1.034,1788620477.8,SITTING,-54.739999999999995,1007.47,0.0,17276.4
1.0,0.0,1.0,1.032,1.0,1.032,1788620477.85,SITTING,-55.48,1007.55,0.0,18031.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620477.9,SITTING,-56.220000000000006,1008.6199999999999,0.0,16533.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620477.95,SITTING,-57.17,1010.31,0.0,13689.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620478.0,SITTING,-57.7,1011.56,0.0,10845.4
1.0,0.0,1.0,1.03,1.0,1.03,1788620478.05,SITTING,-58.75,1013.46,0.0,8593.2
1.0,0.0,1.0,1.028,1.0,1.028,1788620478.1,SITTING,-59.800000000000004,1014.7700000000001,0.0,5502.0
1.0,0.0,1.0,1.0260000000000002,1.0,1.026,1788620478.15,SITTING,-60.85,1016.0799999999999,0.0,4663.0
1.0,0.0,1.0,1.028,1.0,1.028,1788620478.2,SITTING,-61.8,1015.98,0.0,3610.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620478.25,SITTING,-62.75,1015.88,0.0,2557.0
1.0,0.0,1.0,1.03,1.0,1.03,1788620478.3,SITTING,-63.39,1014.95,0.0,1496.8
1.0,0.0,0.8,0.826,1.0,1.032,1788620478.35,SITTING,-63.709999999999994,1013.98,0.0,1171.6
1.0,0.0,0.6,0.6220000000000001,1.0,1.034,1788620478.4,SITTING,-64.14,1012.83,0.0,1178.9
1.0,0.0,0.4,0.41400000000000003,1.0,1.032,1788620478.45,SITTING,-64.35,1012.46,0.0,1400.1999999999998
1.0,0.0,0.2,0.20600000000000002,1.0,1.03,1788620478.5,SITTING,-64.56,1012.0899999999999,0.0,1347.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.55,SITTING,-64.67,1011.9100000000001,0.0,1302.0
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.6,SITTING,-64.78,1011.7299999999999,0.0,1360.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.65,SITTING,-65.09,1012.3599999999999,0.0,1086.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.7,SITTING,-65.51,1013.0,0.0,812.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.75,SITTING,-66.35,1014.29,0.0,812.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.8,SITTING,-67.08,1015.5699999999999,0.0,812.5
1.0,0.0,0.0,0.0,1.0,1.03,1788620478.85,SITTING,-68.13,1017.49,0.0,812.5
1.0,0.0,0.0,0.0,1.0,1.026,1788620478.9,SITTING,-68.75999999999999,1018.56,0.001,703.8
1.0,0.0,0.0,0.0,1.0,1.0219999999999998,1788620478.95,SITTING,-69.39,1019.63,0.002,595.1
1.0,0.0,0.0,0.0,1.0,1.0180000000000002,1788620479.0,SITTING,-69.39,1020.0299999999999,0.003,486.4
1.0,0.0,0.0,0.0,1.0,1.014,1788620479.05,SITTING,-69.39,1020.4300000000001,0.004,377.7
1.0,0.0,0.0,0.0,1.0,1.012,1788620479.1,SITTING,-68.86,1019.9599999999999,0.004,333.8
1.0,0.0,0.0,0.0,1.0,1.014,1788620479.15,SITTING,-68.44,1019.71,0.003,398.6
1.0,0.0,0.0,0.0,1.0,1.014,1788620479.2,SITTING,-67.49,1019.2,0.002,496.2
1.0,0.0,0.0,0.0,1.0,1.014,1788620479.25,SITTING,-66.33,1018.67,0.001,593.8
1.0,0.0,0.0,0.0,1.0,1.014,1788620479.3,SITTING,-65.17,1018.1399999999999,0.0,576.9
1.0,0.0,0.0,0.0,1.0,1.012,1788620479.35,SITTING,-63.69,1017.18,0.0,495.2
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.4,SITTING,-62.21,1016.22,0.0,476.6
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.45,SITTING,-61.05,1015.3,0.0,425.2
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.5,SITTING,-60.31,1014.4200000000001,0.0,317.4
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.55,SITTING,-59.78,1013.3600000000001,0.0,324.1
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.6,SITTING,-59.78,1012.96,0.0,330.8
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.65,SITTING,-60.31,1012.4200000000001,0.0,274.4
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.7,SITTING,-61.68,1012.77,0.0,466.9
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.75,SITTING,-63.050000000000004,1013.12,0.0,715.8
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.8,SITTING,-64.53,1014.28,0.0,797.4
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.85,SITTING,-66.01,1015.44,0.0,879.0
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.9,SITTING,-66.75,1016.3199999999999,0.0,872.7
1.0,0.0,0.0,0.0,1.0,1.01,1788620479.95,SITTING,-66.86,1016.53,0.0,617.5
1.0,0.0,0.0,0.0,1.0,1.012,1788620480.0,SITTING,-66.34,1016.0699999999999,0.0,383.0
1.0,0.0,0.0,0.0,1.0,1.014,1788620480.05,SITTING,-65.19,1013.35,0.0,315.8
1.0,0.0,0.0,0.0,1.0,1.016,1788620480.1,SITTING,-64.04,1010.63,0.0,277.1
1.0,0.0,0.0,0.0,1.0,1.018,1788620480.15,SITTING,-62.99,1007.12,0.0,326.3
1.0,0.0,0.0,0.0,1.0,1.026,1788620480.2,SITTING,-61.94,1003.6100000000001,0.001,361.5
1.0,0.0,0.0,0.0,1.0,1.032,1788620480.25,SITTING,-61.84,1000.81,0.002,376.0
1.0,0.0,0.0,0.0,1.0,1.038,1788620480.3,SITTING,-62.050000000000004,999.64,0.003,424.6
1.0,0.0,0.0,0.0,1.0,1.044,1788620480.35,SITTING,-62.69,997.92,0.004,444.7
1.0,0.0,0.0,0.0,1.0,1.048,1788620480.4,SITTING,-63.44,997.4100000000001,0.004,409.1
1.0,0.0,0.0,0.0,1.0,1.046,1788620480.45,SITTING,-63.98,996.28,0.003,387.5
1.0,0.0,0.0,0.0,1.0,1.048,1788620480.5,SITTING,-63.879999999999995,994.47,0.003,367.0
1.0,0.0,0.0,0.0,1.0,1.05,1788620480.55,SITTING,-63.779999999999994,992.6600000000001,0.003,312.4
1.0,0.0,0.0,0.0,1.0,1.052,1788620480.6,SITTING,-62.94,991.1700000000001,0.003,1145.5
1.0,0.0,0.0,0.0,1.0,1.056,1788620480.65,SITTING,-62.1,989.6800000000001,0.004,2034.3
1.0,0.0,0.0,0.0,1.0,1.058,1788620480.7,SITTING,-61.15,988.77,0.004,2134.7
1.0,0.0,0.0,0.0,1.0,1.0560000000000003,1788620480.75,SITTING,-60.52,988.5,0.003,2234.0
1.0,0.0,0.0,0.0,1.0,1.054,1788620480.8,SITTING,-59.68,988.01,0.002,2333.3
1.0,0.0,0.0,0.0,1.0,1.052,1788620480.85,SITTING,-58.83,987.72,0.001,1544.9
1.0,0.0,0.0,0.0,1.0,1.05,1788620480.9,SITTING,-57.98,987.4300000000001,0.0,933.7
1.0,0.0,0.0,0.0,1.0,1.05,1788620480.95,SITTING,-57.03,986.54,0.0,1110.9
1.0,0.0,0.2,0.21000000000000002,1.0,1.05,1788620481.0,SITTING,-56.08,985.65,0.0,1616.6
1.0,0.0,0.4,0.42000000000000004,1.0,1.05,1788620481.05,SITTING,-54.5,983.9000000000001,0.0,2122.3
1.0,0.0,0.6,0.6300000000000001,1.0,1.05,1788620481.1,SITTING,-53.239999999999995,982.1800000000001,0.0,2628.0
1.0,0.0,0.8,0.8400000000000001,1.0,1.05,1788620481.15,SITTING,-50.92,978.97,0.0,2956.5
1.0,0.0,1.0,1.05,1.0,1.05,1788620481.2,SITTING,-49.019999999999996,976.4000000000001,0.0,3285.0
1.0,0.0,1.0,1.05,1.0,1.05,1788620481.25,SITTING,-46.17,972.5600000000001,0.0,3285.0
1.0,0.0,1.0,1.0539999999999998,1.0,1.054,1788620481.3,SITTING,-43.739999999999995,969.1700000000001,0.0,2929.6
1.0,0.0,1.0,1.058,1.0,1.0580000000000003,1788620481.35,SITTING,-41.31,965.78,0.0,2574.2
1.0,0.0,1.0,1.062,1.0,1.0619999999999998,1788620481.4,SITTING,-40.36,963.9100000000001,0.0,2218.8
1.0,0.0,1.0,1.066,1.0,1.066,1788620481.45,SITTING,-39.410000000000004,962.0400000000001,0.0,1863.4
1.0,0.0,1.0,1.064,1.0,1.064,1788620481.5,SITTING,-39.84,961.6700000000001,0.0,1437.6
1.0,0.0,0.8,0.85,1.0,1.058,1788620481.55,SITTING,-40.69,961.9300000000001,0.0,1251.6
1.0,0.0,0.6,0.636,1.0,1.0580000000000003,1788620481.6,SITTING,-41.75,962.01,0.0,1094.5
1.0,0.0,0.4,0.42200000000000004,1.0,1.0580000000000003,1788620481.65,SITTING,-42.39,962.06,0.0,937.4
1.0,0.0,0.2,0.20800000000000002,1.0,1.056,1788620481.7,SITTING,-43.45,962.3399999999999,0.0,1538.6
1.0,0.0,0.0,0.0,1.0,1.06,1788620481.75,SITTING,-44.08,963.39,0.0,2210.2
1.0,0.0,0.2,0.21200000000000002,1.0,1.064,1788620481.8,SITTING,-44.71,964.44,0.0,3503.6
1.0,0.0,0.4,0.42400000000000004,1.0,1.062,1788620481.85,SITTING,-45.02,966.26,0.0,4768.1
1.0,0.0,0.6,0.636,1.0,1.06,1788620481.9,SITTING,-45.33,968.0799999999999,0.0,6032.6
1.0,0.0,0.8,0.8480000000000001,1.0,1.06,1788620481.95,SITTING,-45.54,969.9,0.0,6538.8
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.0,SITTING,-45.75,970.72,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.05,SITTING,-45.96,971.3399999999999,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.1,SITTING,-46.17,971.36,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.15,SITTING,-46.379999999999995,971.38,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.2,SITTING,-46.27,971.77,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.25,SITTING,-46.160000000000004,972.1600000000001,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.3,SITTING,-46.160000000000004,973.36,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.35,SITTING,-46.27,974.5699999999999,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.4,SITTING,-46.48,976.38,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.45,SITTING,-46.69,977.5899999999999,0.0,7045.0
1.0,0.0,1.0,1.06,1.0,1.06,1788620482.5,SITTING,-47.0,979.21,0.0,7045.0
1.0,0.0,1.0,0.8480000000000001,0.8,0.8480000000000001,1788620482.55,SITTING,-47.2,980.22,0.0,5636.0
1.0,0.0,1.0,0.636,0.6,0.636,1788620482.6,SITTING,-47.4,981.23,0.0,4227.0
1.0,0.0,1.0,0.42400000000000004,0.4,0.42400000000000004,1788620482.65,SITTING,-47.5,981.64,0.0,2818.0
1.0,0.0,1.0,0.42800000000000005,0.4,0.42800000000000005,1788620482.7,SITTING,-47.6,982.05,0.0,2241.4
1.0,0.0,1.0,0.43200000000000005,0.4,0.43200000000000005,1788620482.75,SITTING,-47.61,981.6500000000001,0.0,1664.8
1.0,0.0,1.0,0.64,0.6,0.64,1788620482.8,SITTING,-47.62,981.25,0.0,5270.6
1.0,0.0,1.0,0.8480000000000001,0.8,0.8480000000000001,1788620482.85,SITTING,-47.730000000000004,980.26,0.0,8876.4
1.0,0.0,1.0,1.054,1.0,1.054,1788620482.9,SITTING,-48.06,978.49,0.0,14478.2
1.0,0.0,1.0,1.044,1.0,1.044,1788620482.95,SITTING,-48.39,976.72,0.0,19247.6
1.0,0.0,1.0,1.034,1.0,1.034,1788620483.0,SITTING,-48.71,974.9599999999999,0.0,24017.0
1.0,0.0,1.0,1.032,1.0,1.032,1788620483.05,SITTING,-49.029999999999994,973.2,0.0,26013.0
1.0,0.0,1.0,1.028,1.0,1.028,1788620483.1,SITTING,-49.25,971.63,0.0,28218.6
1.0,0.0,1.0,1.026,1.0,1.026,1788620483.15,SITTING,-49.25,970.8399999999999,0.0,28428.2
1.0,0.0,1.0,1.0239999999999998,1.0,1.0239999999999998,1788620483.2,SITTING,-49.25,970.05,0.0,34251.4
1.0,0.0,1.0,1.022,1.0,1.022,1788620483.25,SITTING,-49.25,969.65,0.0,40074.6
1.0,0.0,1.0,1.018,1.0,1.018,1788620483.3,SITTING,-49.46,969.27,0.0,39181.8
1.0,0.0,1.0,1.016,1.0,1.016,1788620483.35,SITTING,-49.88,969.7,0.0,38079.4
1.0,0.0,1.0,1.014,1.0,1.014,1788620483.4,SITTING,-50.3,970.13,0.0,45159.6
1.0,0.0,1.0,1.012,1.0,1.012,1788620483.45,SITTING,-51.040000000000006,970.79,0.0,46626.2
1.0,0.0,1.0,1.01,1.0,1.01,1788620483.5,SITTING,-51.78,971.45,0.0,43587.0
1.0,0.0,1.0,1.01,1.0,1.01,1788620483.55,SITTING,-52.52,972.31,0.0,47263.8
1.0,0.0,1.0,1.01,1.0,1.01,1788620483.6,SITTING,-53.050000000000004,972.76,0.0,54487.8
1.0,0.0,1.0,1.01,1.0,1.01,1788620483.65,SITTING,-53.79,973.24,0.0,53529.2
1.0,0.0,1.0,1.01,1.0,1.01,1788620483.7,SITTING,-54.42,973.51,0.0,41052.2
1.0,0.0,1.0,1.01,1.0,1.01,1788620483.75,SITTING,-55.05,973.78,0.0,33081.0
